,Key_a,title_a,brand_a,price_a,Key_b,title_b,brand_b,price_b,label,69_a,69_b,178_a,178_b,306_a,306_b,449_a,449_b,106_a,106_b,641_a,641_b,725_a,725_b,364_a,364_b,2321_a,2321_b,495_a,495_b,31_a,31_b,161_a,161_b,681_a,681_b,747_a,747_b,1830_a,1830_b,20_a,20_b,2670_a,2670_b,463_a,463_b,710_a,710_b,749_a,749_b,186_a,186_b,19_a,19_b,840_a,840_b,39_a,39_b,793_a,793_b,175_a,175_b,734_a,734_b,1344_a,1344_b,1412_a,1412_b,1454_a,1454_b,27_a,27_b,101_a,101_b,1552_a,1552_b,155_a,155_b,58_a,58_b,344_a,344_b,735_a,735_b,1073_a,1073_b,162_a,162_b,400_a,400_b,112_a,112_b,658_a,658_b,123_a,123_b,136_a,136_b,366_a,366_b,144_a,144_b,17_a,17_b,1040_a,1040_b,2061_a,2061_b,407_a,407_b,170_a,170_b,86_a,86_b,1056_a,1056_b,54_a,54_b,674_a,674_b,279_a,279_b,195_a,195_b,272_a,272_b,1343_a,1343_b,264_a,264_b,47_a,47_b,277_a,277_b,479_a,479_b,1411_a,1411_b,1923_a,1923_b,40_a,40_b,355_a,355_b,361_a,361_b,21_a,21_b,180_a,180_b,1346_a,1346_b,750_a,750_b,131_a,131_b,275_a,275_b,437_a,437_b,276_a,276_b,137_a,137_b,127_a,127_b,179_a,179_b,527_a,527_b,50_a,50_b,915_a,915_b,1889_a,1889_b,2860_a,2860_b,408_a,408_b,1441_a,1441_b,452_a,452_b,1072_a,1072_b,156_a,156_b,166_a,166_b,859_a,859_b,159_a,159_b,57_a,57_b,921_a,921_b,462_a,462_b,69_31_a,69_31_b,178_31_a,178_31_b,306_527_a,306_527_b,449_31_a,449_31_b,106_31_a,106_31_b,641_31_a,641_31_b,725_106_a,725_106_b,364_31_a,364_31_b,2321_1344_a,2321_1344_b,495_150_a,495_150_b,31_527_a,31_527_b,161_106_a,161_106_b,681_31_a,681_31_b,747_31_a,747_31_b,1830_31_a,1830_31_b,20_150_a,20_150_b,2670_527_a,2670_527_b,463_527_a,463_527_b,710_1344_a,710_1344_b,749_527_a,749_527_b,186_31_a,186_31_b,19_150_a,19_150_b,840_150_a,840_150_b,39_31_a,39_31_b,793_31_a,793_31_b,175_106_a,175_106_b,734_31_a,734_31_b,1344_527_a,1344_527_b,1412_31_a,1412_31_b,1454_31_a,1454_31_b,27_150_a,27_150_b,101_31_a,101_31_b,1552_31_a,1552_31_b,155_31_a,155_31_b,58_106_a,58_106_b,344_106_a,344_106_b,735_31_a,735_31_b,1073_31_a,1073_31_b,162_106_a,162_106_b,400_31_a,400_31_b,112_106_a,112_106_b,658_31_a,658_31_b,123_31_a,123_31_b,136_31_a,136_31_b,366_31_a,366_31_b,144_31_a,144_31_b,17_150_a,17_150_b,1040_106_a,1040_106_b,2061_31_a,2061_31_b,407_31_a,407_31_b,170_106_a,170_106_b,86_106_a,86_106_b,1056_31_a,1056_31_b,54_31_a,54_31_b,674_31_a,674_31_b,279_527_a,279_527_b,195_31_a,195_31_b,272_31_a,272_31_b,1343_527_a,1343_527_b,264_31_a,264_31_b,47_31_a,47_31_b,277_31_a,277_31_b,479_527_a,479_527_b,1411_31_a,1411_31_b,1923_527_a,1923_527_b,40_31_a,40_31_b,355_31_a,355_31_b,361_527_a,361_527_b,21_31_a,21_31_b,180_527_a,180_527_b,1346_1344_a,1346_1344_b,750_31_a,750_31_b,131_150_a,131_150_b,275_31_a,275_31_b,437_31_a,437_31_b,276_150_a,276_150_b,137_150_a,137_150_b,127_150_a,127_150_b,179_527_a,179_527_b,527_1344_a,527_1344_b,50_106_a,50_106_b,915_150_a,915_150_b,1889_527_a,1889_527_b,2860_31_a,2860_31_b,408_31_a,408_31_b,1441_527_a,1441_527_b,452_31_a,452_31_b,1072_31_a,1072_31_b,156_31_a,156_31_b,166_31_a,166_31_b,859_31_a,859_31_b,159_150_a,159_150_b,57_106_a,57_106_b,921_31_a,921_31_b,462_31_a,462_31_b,69_31_279_a,69_31_279_b,178_31_279_a,178_31_279_b,306_527_31_a,306_527_31_b,449_31_279_a,449_31_279_b,106_31_279_a,106_31_279_b,641_31_1889_a,641_31_1889_b,725_106_279_a,725_106_279_b,364_31_279_a,364_31_279_b,2321_1344_527_a,2321_1344_527_b,495_150_150_a,495_150_150_b,31_527_1346_a,31_527_1346_b,161_106_279_a,161_106_279_b,681_31_279_a,681_31_279_b,747_31_1889_a,747_31_1889_b,1830_31_279_a,1830_31_279_b,20_150_131_a,20_150_131_b,2670_527_279_a,2670_527_279_b,463_527_31_a,463_527_31_b,710_1344_710_a,710_1344_710_b,749_527_1830_a,749_527_1830_b,186_31_279_a,186_31_279_b,19_150_150_a,19_150_150_b,840_150_150_a,840_150_150_b,39_31_1889_a,39_31_1889_b,793_31_279_a,793_31_279_b,175_106_279_a,175_106_279_b,734_31_279_a,734_31_279_b,1344_527_710_a,1344_527_710_b,1412_31_279_a,1412_31_279_b,1454_31_17_a,1454_31_17_b,27_150_150_a,27_150_150_b,101_31_460_a,101_31_460_b,1552_31_279_a,1552_31_279_b,155_31_527_a,155_31_527_b,58_106_279_a,58_106_279_b,344_106_279_a,344_106_279_b,735_31_279_a,735_31_279_b,1073_31_279_a,1073_31_279_b,162_106_279_a,162_106_279_b,400_31_279_a,400_31_279_b,112_106_31_a,112_106_31_b,658_31_279_a,658_31_279_b,123_31_279_a,123_31_279_b,136_31_279_a,136_31_279_b,366_31_279_a,366_31_279_b,144_31_279_a,144_31_279_b,17_150_150_a,17_150_150_b,1040_106_279_a,1040_106_279_b,2061_31_279_a,2061_31_279_b,407_31_279_a,407_31_279_b,170_106_279_a,170_106_279_b,86_106_279_a,86_106_279_b,1056_31_460_a,1056_31_460_b,54_31_279_a,54_31_279_b,674_31_279_a,674_31_279_b,279_527_279_a,279_527_279_b,195_31_279_a,195_31_279_b,272_31_279_a,272_31_279_b,1343_527_31_a,1343_527_31_b,264_31_279_a,264_31_279_b,47_31_279_a,47_31_279_b,277_31_279_a,277_31_279_b,479_527_527_a,479_527_527_b,1411_31_527_a,1411_31_527_b,1923_527_106_a,1923_527_106_b,40_31_5869_a,40_31_5869_b,355_31_279_a,355_31_279_b,361_527_710_a,361_527_710_b,21_31_1889_a,21_31_1889_b,180_527_150_a,180_527_150_b,1346_1344_710_a,1346_1344_710_b,750_31_279_a,750_31_279_b,131_150_47_a,131_150_47_b,275_31_279_a,275_31_279_b,437_31_279_a,437_31_279_b,276_150_1830_a,276_150_1830_b,137_150_150_a,137_150_150_b,127_150_150_a,127_150_150_b,179_527_527_a,179_527_527_b,527_1344_527_a,527_1344_527_b,50_106_279_a,50_106_279_b,915_150_150_a,915_150_150_b,1889_527_527_a,1889_527_527_b,2860_31_279_a,2860_31_279_b,408_31_279_a,408_31_279_b,1441_527_527_a,1441_527_527_b,452_31_460_a,452_31_460_b,1072_31_279_a,1072_31_279_b,156_31_527_a,156_31_527_b,166_31_527_a,166_31_527_b,859_31_279_a,859_31_279_b,159_150_31_a,159_150_31_b,57_106_279_a,57_106_279_b,921_31_279_a,921_31_279_b,462_31_279_a,462_31_279_b
1509,,nike mercurial victory iv fg bottes football fixes couleur jaune 555613 703 anima sportiva sport boutique,nike,,,nike air courtballistec 4 1 man tennis shoes colour white 488144 109 athletic footwear apparel and sports equipment,nike,,0,,,,,,,,,,,,tennis,,,,,,,,,,,,,,,,,,,,,,handle,,,,,,,canvas,composite material,,,,,,,,,,,,,,,,,,,,,,,,weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazimir Malevich,,,,,,,,,,,racket,Art Institute of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,association football player,,,,,,,,,,,,Art Institute of Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type of sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,painting material,chemical element,,,,,,,,,,,,,,,,,,,,,,,,extensive quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sculptor,,,,,,,,,,,,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,class,,,,,,,,,,,,,,,,,,,,,,,,physical property,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,omnivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,,nike junior mercurialx pro ic nero oro metallic rosso chilling proximo scarpe campi coperti,,,,nike hypervenom finale ic fu ballschuhe halle farbe schwarz 749887 103 der online shop f r deine sportbekleidung,nike,,0,,,,,,,,,,,,,,,Portuguese,,,,Brazil,,film,municipality of Germany,David Meyer,,,,,,,,,,,,,,,,,,,,,,New York City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,romance film,,,,,,,Germany,,,,,,,,,,,,,,,,,,,,,Globo Filmes,,,,,,,Werther,,,,,,,,,,,,,,,,,,,,,Downtown Filmes,,,Gütersloh,,,,,,,,,,,,,,,,,Rio de Janeiro,,,,,,,,,,,,,,,,,,,,,,Roberto Santucci,,,,color,,,,,,,,,,,,,,,,modern language,,,,Goiás,,trailer,,actor,,,,,,,,,,,,,,,,,,,,,,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,film genre,,,,,,,Schleswig-Holstein,,,,,,,,,,,,,,,,,,,,,film production company,,,,,,,urban municipality of Germany,,,,,,,,,,,,,,,,,,,,,film production company,,,,,,,,,,,,,,,,,,,,Manhattan,,,,,,,,,,,,,,,,,,,,,,film director,,,,cinematic technique,,,,,,,,,,,,,,,,human language,,,,"Anhanguera, Goiás",,,,artist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,art genre,,,,,,,Stormarn,,,,,,,,,,,,,,,,,,,,,production company,,,,,,,city,,,,,,,,,,,,,,,,,,,,,production company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,director,,,,artistic technique,
1511,,nike mercurialx pro ic kinder schwarz gold rot kinderschuhe indoor hallenboden,,,,nike hypervenomx proximo in volt noir chaussures pour homme indoor,,,0,,,,,,,ZDF,,,,,,,,German,French,,,Austria,France,,film,Thekla Carola Wied,Arielle Dombasle,,,,,,,,,,,,,,,,,,,,,Berlin,Paris,,,,,,,,,,,,,,,,,,,,,,,Curth Flatow,,,,,,,,,,,,,,,,,,,crime film,,,,,,,,,,,,,,,Alain Goraguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZDF,,,,,,,,,,,,,,Ich heirate eine Familie,,,,,,Berlin,,,,,,,,,,,,,,,,,,,,,,Peter Weck,José Giovanni,,,,,,,,,,,broadcaster,,,,,,,,language,natural language,,,Schleswig-Holstein,French Guiana,,credit,television actor,radio personality,,,,,,,,,,,,,,,,,,,,,Penzing,15th arrondissement of Paris,,,,,,,,,,,,,,,,,,,,,,,writer,,,,,,,,,,,,,,,,,,,crime fiction,,,,,,,,,,,,,,,songwriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,broadcaster,,,,,,,,,,,,,,"Ich heirate eine Familie, season 4",,,,,,Charlottenburg-Wilmersdorf,,,,,,,,,,,,,,,,,,,,,,stage actor,writer,,,,,,,,,,,organization,,,,,,,,,human language,,,Dithmarschen,arrondissement of Cayenne,,,actor,presenter,,,,,,,,,,,,,,,,,,,,,,Javel,,,,,,,,,,,,,,,,,,,,,,,author,,,,,,,,,,,,,,,,,,,fiction,,,,,,,,,,,,,,,lyricist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,organization,,,,,,,,,,,,,,,,,,,,Charlottenburg-Nord,,,,,,,,,,,,,,,,,,,,,,actor,author,,,,
1512,,nike kids mercurialx pro ic black metallic gold chilling red proximo junior boots indoor,,,,nike kids magista onda ic white black pink blast volt mens boots indoor,,,0,,,,,,,,,,,,,,,English,,,,United States of America,,film,municipality of Spain,Eric Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toyomichi Kurita,,,,,,John Daly,,,,,,,,,,drama film,,,,,,,Spain,,,,,,,,,Carmine Coppola,,,,,,,,,,,,,,,,,,,Castelló de la Plana,,,,,,,,,,,,,,,,,,,,,Hemdale Film Corporation,,,Plana Baixa,,,,,,,,,,,,,,,,,,,,Onda,,,,,,,,,,,,,,,,,,,Peter Masterson,,,,color,,,,,,,,,,,,,,,,language,,,,South Dakota,,title sequence,population nucleus (Spain),television actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cinematographer,,,,,,screenwriter,,,,,,,,,,film genre,,,,,,,Region of Murcia,,,,,,,,,film score composer,,,,,,,,,,,,,,,,,,,second largest city,,,,,,,,,,,,,,,,,,,,,film production company,,,Alfondeguilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenwriter,,,,color scheme,,,,,,,,,,,,,,,,,,,,Gregory County,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,camera operator,,,,,,writer,,,,,,,,,,art genre,,,,,,,Murcia Province,,,,,,,,,author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,production company,,,Eslida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,,,,color,
1513,,nike kids tiempo legend vi fg clear jade black volt junior boots firm ground,,,,nike junior mercurial vapor x fg blu squadron nero volt scarpe da calcio terreni compatti,,,0,,,,,,,,,,,,association football,,,English,,,,United Kingdom,,film,association football club,Taron Egerton,,,,,,,,,,,,,,,,,,,,,,London,,,,,,,,,,,,,,,S.p.A.,,,,,passes the Bechdel Test,,,,Brian Helgeland,,Dick Pope,,,,,,Tim Bevan,,,,,Alfred Edwards,,,,,crime film,,,,,,,Italy,Peter McNulty,,2.35:1,,,,,,Carter Burwell,,,,,,,,,,,,Working Title Films,,,,,,,,,,,,,,,,,,,,,,,,,,,,Universal Studios,,,,,,,,,,,,,Fininvest,,,,,,,,,,,,,,,,,,,,,,,,,,Emirates,,Milan,Brian Helgeland,,,,color,,,,,,,,,,,,,type of sport,,,modern language,,,,Clipperton Island,,trailer,association football player,character actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type of business entity in Italy,,,,,quality,,,,film director,,cinematographer,,,,,,film producer,,,,,diplomat,,,,,crime fiction,,,,,,,Abruzzo,film editor,,aspect ratio,,,,,,conductor,,,,,,,,,,,,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,film production company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,airline,,Municipio 3,screenwriter,,,,color scheme,,,,,,,,,,,,,sport,,,human language,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,property,,,,director,,camera operator,,,,,,producer,,,,,corporate title,,,,,fiction,,,,,,,Province of Teramo,,,format,,,,,,music director,,,,,,,,,,,,organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,production company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,air carrier,,Municipi of Milan,writer,,,,color,
1514,,nike junior tiempo legend vi fg giada nero volt scarpe terreni compatti,,,,nike tiempo legend vi fg junior nero bianco oro metallico scarpe terreni compatti,,,0,,,,,,,,,actor,,,,,,,Italian,,,,Italy,human,film,,Fosco Giachetti,,,,,,,,,,,,,,,,,,,Pescara,,,Libya,,,,,,,,,,,Italian,,,,Italy,,,,,,,,,Augusto Genina,,Anchise Brizzi,Giada,,,,,,,,,,,,,,,drama film,,,,,,,,Fernando Tropea,,,,,,,,Antonio Veretti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augusto Genina,,,,black-and-white,,,,,,,,,profession,,,,,,,modern language,,,,Liguria,human body,trailer,,television actor,,,,,,,,,,,,,,,,,,,,,,Nalut,,,,,,,,,,,language,,,,Lombardy,,,,,,,,,screenwriter,,film director,,,,,,,,,,,,,,,,film genre,,,,,,,,film editor,,,,,,,,composer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,playwright,,,,form,,,,,,,,,job,,,,,,,human language,,,,Province of Imperia,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Lodi,,,,,,,,,writer,,director,,,,,,,,,,,,,,,,art genre,,,,,,,,,,,,,,,,musician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,,,,
1515,,nike junior tiempo legend vi fg giada nero volt scarpe terreni compatti,,,,nike tiempo legend v fg bleu lagon blanc volt noir chaussures pour homme terrain sec,,,0,,,,,,,,,actor,,,,,,,,,,,France,human,single,,,,,,,,,,,,,,,,,,,,,Pescara,,,,,,,,,Mylène Farmer,,,,,Italian,,,,Italy,,,,,,,Oui mais... non,,,,,Giada,,,,,Moby,,,,,,,,,,pop rock,,,,,,,,,,,,French,,,,,,,,,,,,,,,,,,,,Universal Music Group,,,,,,,,,,,,,,,,Bleu Noir,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lonely Lisa,,,,,,,,,,,,,,,,,,,,,specialty,,,,,,,,,,,Provence-Alpes-Côte d'Azur,human body,audio track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,,,,,modern language,,,,Sardinia,,,,,,,song,,,,,,,,,,photographer,,,,,,,,,,music genre,,,,,,,,,,,,natural language,,,,,,,,,,,,,,,,,,,,subsidiary,,,,,,,,,,,,,,,,,gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,single,,,,,,,,,,,,,,,,,,,,,knowledge,,,,,,,,,,,Hautes-Alpes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,author,,,,,human language,,,,Province of Cagliari,,,,,,,,,,,,,,,,,visual artist,,,,,,,,,,aspect of music,,,,,,,,,,,,human language,,,,,,,,,,,,,,,,,,,,subsidiary entity,,,,,,,,,,,,,,,,,sex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,audio track,,,,,,,,,,,,
1516,,nike free run distance para mujer negro blanco volt rojo zapatillas,,,,nike damen free run blau schwarz rot trainingsschuhe,,,0,,,,,,,,,,,,,,,Spanish,German,,,Argentina,Germany,film,television film,Alfredo Fornaresio,Ljuba Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wolfgang Petersen,José María Beltrán,,,,,,,Georg Althammer,,,,,,,,,comedy film,drama film,,,,,,,,Hannes Nikel,,,,,,,Enrique Delfino,Klaus Doldinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Múgica,Wolfgang Petersen,,,black-and-white,,,,,,,,,,,,,,,,modern language,modern language,,,Mendoza,Saxony-Anhalt,credit,,actor,stage actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,film producer,photographer,cinematographer,,,,,,film director,,,,,,,,,film genre,film genre,,,,,,,,film editor,,,,,,,composer,composer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cinematographer,film producer,,,color,,,,,,,,,,,,,,,,human language,human language,,,San Carlos Department,Salzlandkreis,,,artist,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media professional,visual artist,artist,,,,,,director,,,,,,,,,art genre,art genre,,,,,,,,,,,,,,,musician,musician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,camera operator,media professional,,,absence,
1517,,nike free run distance para mujer negro blanco volt rojo zapatillas,,,,nike womens free run blue glow black racer bright crimson shoes 831509 404,,,0,,,,,,,,,,,,,,,Spanish,,,,Argentina,,film,business,Enrique Serrano,,,,,,,,,,,,,,,,,"Quiksilver, Inc.",,,,,,,,,,,,,,,,,,,,joint-stock company,,,,,,,,,,,José María Beltrán,,,,,,,,,,,Ken Block,,,,,comedy film,,,,,,,,,,,,,,,,Enrique Delfino,,,shoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quiksilver, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,Huntington Beach,Francisco Múgica,,,,black-and-white,,,,,,,,,,,,,,,,natural language,,,,Formosa Province,,credit,,film director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type of business entity,,,,,,,,,,,painter,,,,,,,,,,,rally driver,,,,,film genre,,,,,,,,,,,,,,,,composer,,,type of sport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,film editor,,,,color,,,,,,,,,,,,,,,,human language,,,,Formosa Department,,,,director,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,profession,,,,,art genre,,,,,,,,,,,,,,,,author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,absorbed or reflected object light,
1518,,nike womens free run distance black white volt hot lava shoes,,,,nike free rn women s running shoes fa16 404 barefoot trainers ah,nike,,0,,,,,,,,,,,,,,,Italian,Japanese,,,Italy,Japan,film,film,Ángela Molina Tejedor,Taeko Nakanishi,,,,,,,,,,,,,,,,,,,,,,Hiroshima,,,,,,,,,,,,,,,,,,,,,,,,Keiji Nakazawa,,,,,,,Gianni Minervini,Keiji Nakazawa,,,,,,,,,drama film,drama anime and manga,,,,,,,,,,,,,,,Nicola Piovani,Kentarō Haneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Titanus,Madhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pál Gábor,,,Atomic bombings of Hiroshima and Nagasaki,color,,,,,,,,,,,,,,,,pro-drop language,language,,,Aosta Valley,Kumamoto Prefecture,trailer,trailer,actor,seiyū,,,,,,,,,,,,,,,,,,,,,,Minami-ku,,,,,,,,,,,,,,,,,,,,,,,,mangaka,,,,,,,actor,mangaka,,,,,,,,,film genre,film genre,,,,,,,,,,,,,,,composer,pianist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,film production company,animation studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenwriter,,,aerial bombing of a city,color scheme,,,,,,,,,,,,,,,,language,,,,Verrayes,Kamimashiki District,,,artist,voice actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comics artist,,,,,,,artist,comics artist,,,,,,,,,art genre,art genre,,,,,,,,,,,,,,,musician,keyboardist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,production company,film studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,,,aerial bombing,color,
1519,,nike flex 2016 run noir argent rouge blanc chaussures pour homme,,,,nike zoom speed tr3 nero bianco scarpe uomo,,,0,,,,,,,,,,,,,,,,Portuguese,,,France,Canada,single,film,,Gael García Bernal,,,,,,,,,,,,,,,,,,,,,,Rio de Janeiro,,,,,Mylène Farmer,,,,,,,,,,,,,,,,Oui mais... non,,,Matthew Hansen,,,,,,,Moby,Niv Fichman,,,,,,,,,pop rock,comedy film,,,,,,,,,,,French,,,,,Kid Koala,,,,,,,,,,,,,,,Universal Music Group,,,,,,,,,,,,,,,,Bleu Noir,,,,,,,,,Elevation Pictures,,,,,,,,,,,,,,,,,,,,,,Zoom,,,,,,,,,,,Lonely Lisa,,,,,,,,,,,,,color,,,,,,,,,,,,,,,,natural language,,,Saint Martin,Paraíba,audio track,trailer,,film director,,,,,,,,,,,,,,,,,,,,,,Copacabana,,,,,record producer,,,,,,,,,,,,,,,,song,,,journalist,,,,,,,guitarist,film director,,,,,,,,,music genre,film genre,,,,,,,,,,,language,,,,,disc jockey,,,,,,,,,,,,,,,record company,,,,,,,,,,,,,,,,,,,,,,,,,business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,song,,,,,,,,,,,,,cinematic technique,,,,,,,,,,,,,,,,human language,,,,Santa Cecília,,,,director,,,,,,,,,,,,,,,,,,,,,,,,,,,composer,,,,,,,,,,,,,,,,,,,author,,,,,,,instrumentalist,director,,,,,,,,,art genre,art genre,,,,,,,,,,,,,,,,musician,,,,,,,,,,,,,,,juridical person,,,,,,,,,,,,,,,,,,,,,,,,,organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,technology
1520,,nike flex 2016 run noir argent rouge blanc chaussures pour homme,,,,nike flex 2016 run nero bianco grigio scarpe uomo,,,0,,,,,,,,,,sport cyclist,,cycle sport,,,,,,,France,,song,human,,,,,,,,,,Livorno,,,,,,,,,,,,Quarrata,,,,,,,Mylène Farmer,,,Bianchi,,1936 Summer Olympics,,,,,,Kingdom of Italy,,,,,Oui mais... non,,,,,,,Bianco,,,Moby,,,,,,,,,,pop rock,,,,,,,,,,,,French,,,,,,,,,,,,,,,,,,,,Universal Music Group,,,,,,,,,,,,,,,,Bleu Noir,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lonely Lisa,,,,,,,,,,,,,,,,,,,,,,,profession,,type of sport,,,,,,,New Caledonia,,audio track,human body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,singer,,,family name,,basketball at the 1936 Summer Olympics,,,,,,Molis,,,,,single,,,,,,,,,,photographer,,,,,,,,,,music genre,,,,,,,,,,,,language,,,,,,,,,,,,,,,,,,,,major label,,,,,,,,,,,,,,,,,,,gender identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,song,,,,,,,,,,,,,,,,,,,,,,,job,,sport,,,,,,,Ponerihouen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anthroponym,,,,,,,,Province of Isernia,,,,,audio track,,,,,,,,,,visual artist,,,,,,,,,,art genre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,record label,,,,,,,,,,,,,,,,,,,sex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
