,Key_a,title_a,brand_a,price_a,Key_b,title_b,brand_b,price_b,label
1222,"[1081491, 28064678, 2906521, 2000400, 1952952, 8524, 1362126, 1988471, 16995784]",puma evospeed 1 2 k fg bleu peche chaussure de football terrain sec homme bleupeche,,,"[18002980, 6502164, 3424148, 29344775, 286820, 2440383, 882028, 20972620, 1629325]",puma evospeed 1 4 fg lava blast bianco eclisse totale terreni compatti,,,0
1223,"[1081491, 28064678, 2906521, 2000400, 1952952, 8524, 1362126, 1988471, 16995784]",puma evospeed 1 2 k fg bleu peche chaussure de football terrain sec homme bleupeche,,,"[970101, 1991104, 2020857, 739125, 1778959, 1315644, 20098839, 1988599, 5501191]",puma kids evospeed 5 fg black white red blast youths soccer cleats firm ground,,,0
1224,"[2261408, 2260902, 2261418]",air max 90 ultra essential,,87 00 eur,"[3177775, 3651374, 504409, 21427136, 20965621, 4920224, 2905296, 880040, 515416]",sneakers buty nike air max 90 ultra essential white cool grey infrared black 819474 106 bludshop com,,,0
1225,"[724698, 663601, 2702745, 444309, 240843, 16354845, 46049528, 46373684, 264048]",air max 90 ultra essential nike 819474 013 everysize com,nike,,"[724698, 663601, 2702745, 444309, 240843, 16354845, 46049528, 46373684, 264048]",sneakers buty nike air max 90 ultra essential white cool grey infrared black 819474 106 bludshop com,,,0
1226,"[2261408, 2260902, 2261418, 68287013, 2154207, 1528511, 64043156, 65471470, 693519]",air max 90 ultra essential,,87 00 eur,"[989425, 696278, 52303152, 679172, 52303263, 52303143, 66738691, 52303227, 66739150]",air max 90 ultra moire nike 819477 400 everysize com,nike,,0
1227,"[209783, 23817385, 54568, 3967428, 362900, 1444163, 54591, 3932455, 130612]",asics donna fuze x lyte onice bianco turchese scarpe,,,"[5283782, 735383, 149172, 1861395, 22000141, 2319135, 3662036, 2941333, 17594935]",asics donna fuze x nero rosa diva scarpe,,,0
1228,"[209783, 23817385, 54568, 3967428, 362900, 1444163, 54591, 3932455, 130612]",asics donna fuze x lyte onice bianco turchese scarpe,,,"[5283782, 735383, 149172, 1861395, 22000141, 1138559, 2319135, 3662036, 2941333]",asics womens fuze x black vblack diva pink shoes t689 9090,,,0
1229,"[209783, 23817385, 54568, 3967428, 362900, 1444163, 54591, 3932455, 130612]",asics donna fuze x lyte onice bianco turchese scarpe,,,"[83382, 140944, 65316751, 63316129, 21135787, 66043553, 234371, 5368216, 696278]",gel lyte iii asics h534l 0101 everysize com,asics,,0
1230,[64582826],kanmei gs unisex hardloopschoenen voor kinderen asics,,,"[4635634, 1653284, 6179438, 52303232, 17133430, 3412968, 181540, 53071923, 50817870]",zapatilla de running gel quantum 360 knit para hombre men s easy shoes asics,,,0
1231,"[1130577, 1129480, 4140943, 30749736, 5187395, 15121977, 3944952, 6675972, 16267759]",kanmei gs unisex kids running shoes asics,,,"[6179438, 4273036, 3794147, 1163555, 3412968, 169372, 530144, 70275506, 2791981]",gel quantum 360 knit women easy running asics,,,0
1232,[64582826],kanmei gs unisex hardloopschoenen voor kinderen asics,,,"[1130577, 1129480, 1630764, 4140943, 5187395, 65563112, 6675972, 5436944, 3051450]",gel ds trainer 22 laufschuh f r damen women s fast running shoes asics,,,0
1233,"[7087188, 1326048, 7323399, 7087146, 7087144, 1680123, 14020832, 4037078, 4037076]",keen daytona black olive ch fr,,,"[1466541, 49266, 56736084, 429561, 374200, 115433, 16170910, 15706242, 6167295]",keen wichita black drizzle fr,,,0
1234,"[38428702, 2544069, 868531, 3640749, 3177775, 1635046, 24282630, 1405272, 56736354]",keen daytona black olive cz,,,"[407275, 4697733, 785459, 12100562, 2828181, 406916, 20646860, 862245, 68828046]",2018 air jordan 13 olive black true red light cheap sale jordans 2017,,,0
1235,"[1326048, 7087188, 7323399, 7087144, 7087146, 1680123, 4037078, 4037076, 14020832]",keen daytona black olive au,,,"[1466541, 49266, 56736084, 429561, 374200, 115433, 16170910, 15706242, 6167295]",keen wichita black drizzle fr,,,0
1236,"[21005074, 19203074, 57271738, 1403478, 794501, 2527353, 4938961, 10781]",buty dzieci ce concave halo fg niebieski bia y kids pi karskie trawa naturalna,,,"[970101, 5156478, 2529207, 4839884, 1415817, 2020857, 5501191, 579455, 2823774]",concave halo youths fg white red kids soccer cleats firm ground,,,0
1237,"[5643323, 1747150, 147734, 21061239, 5643313, 5643311, 5643305, 5277225, 12125353]",concave halo enfant fg bleu blanc chaussures pour terrain sec,,,"[17493275, 2628556, 1069901, 12257149, 1991104, 2020857, 157064, 739125, 970101]",puma youths evospeed 5 fg black white red blast jr soccer cleats firm ground,,,0
1238,"[970101, 5156478, 2529207, 4839884, 1415817, 5501191, 2020857, 1991104, 579455]",concave halo youths fg blue white kids soccer cleats firm ground,,,"[4279276, 178943, 2678899, 67091030, 6413943, 2667715, 129265, 1648869, 24514568]",concave halo kids fg white red junior boots firm ground,,,0
1239,"[3594822, 2000400, 1952952, 3549732, 16995784, 3505469, 727219, 1289727, 18343261]",nike sportswear air max 90 ultra moire bleu marine blanc chaussures pour homme,,,"[1652335, 1494328, 109832, 435512, 16513147, 2389720, 1594719, 712034, 36808597]",nike sportswear air max 90 ultra moire schwarz herrenschuhe,,,0
1240,"[1130577, 19842954, 6982606, 660030, 1129480, 3824951, 3944952, 680594, 6675972]",nike sportswear air max 90 ultra moire midnight navy mens shoes mid white,,,"[3177775, 4039697, 56241211, 1123902, 4828908, 504409, 21427136, 20965621, 4920224]",nike air max 90 ultra essential white cool grey infrared black 819474 106 bludshop com,,,0
1241,"[989425, 696278, 52303152, 679172, 52303263, 52303143, 66738691, 52303227, 66739150]",air max 90 ultra moire nike 819477 400 everysize com,nike,,"[29773, 938896, 1001928, 180784, 22132443, 821815, 14621039, 544642, 2117747]",nike junior sportswear air max 90 flash gs nero bianco summit scarpe,,,0
1242,"[2948613, 948205, 18462825, 1061079, 273827, 195110, 19864116, 1080717, 3345932]",new air jordan 6 retro champagne bottle women jordans 2017,,,"[7373937, 20657151, 824225, 1344213, 6698253, 2006248, 371901, 6459130, 6459132]",air jordan 14 low laney varsity royal black maize white hoop,,,0
1243,"[4414741, 739125, 28678483, 28969703, 10264518, 29832147, 52935749, 3334433, 970734]",air jordans 6 retro champagne bottle pro green metallic gold chilling red black 2017 jordan shoes,,,"[885136, 1765880, 1512994, 3424373, 3422649, 3217187, 858842, 858750, 252057]",air jordan 11 72 10 black gym red white anthracite hoop,,,0
1244,"[2948613, 948205, 19864116, 1080717, 18462825, 1061079, 273827, 195110, 2059054]",air jordan 6 vi retro champagne bottle pro green metallic gold chilling red black new jordans 2015,,,"[5300251, 1404968, 2120853, 15849423, 27217352, 54202857, 27964392, 11723029, 1103927]",2017 all star air jordan 6 chameleon black metallic silver new jordans 2015,,,0
1245,"[4635634, 1653284, 6179438, 52303232, 17133430, 3412968, 181540, 53071923, 50817870]",zapatilla de running gel quantum 360 knit para hombre men s easy shoes asics,,,"[5664626, 620648, 3362144, 7832727, 3220912, 10534082, 7726909, 2489949, 2108725]",gel fujilyte men trail running asics,,,0
1246,"[4635634, 1653284, 6179438, 63318475, 48263, 3412968, 50817870, 18128240, 230506]",gel quantum 360 3 knit asics t728n 0100 everysize com,asics,,"[16484166, 11393410, 66361040, 57267790, 54318231, 47005682, 65952767, 33316615, 28232668]",gel cumulus 19 women road running asics,,,0
1247,"[660030, 2539328, 1525756, 6817333, 3213978, 3213979, 2891031]",asics gel quantum 360 knit white snow silver mens shoes t728n 0100,,,"[6179438, 4273036, 3412968, 2106296, 530144, 70275506, 1278386, 1278385, 18128240]",scarpa da corsa gel quantum 360 knit donna women s easy running shoes asics,,,0
1248,"[4010340, 50412595, 4003579, 3283879, 2690455, 3282190, 18127602, 5427719, 476543]",nike mercurial veloce iii df fg nero rosa blast scarpe uomo terreni compatti,,,"[4660942, 27230377, 532200, 3483118, 56736359, 55229798, 28551243, 25250, 11321408]",nike hypervenom phatal ii df fg volt nero turchese hyper scarpe uomo terreni compatti,,,0
1249,"[286820, 2440383, 882028, 948456, 976823, 3683691, 20972620, 18148633, 2445378]",nike mercurial veloce iii df fg black pink blast mens boots firm ground,,,"[7941907, 438921, 57502089, 7607436, 7773100, 3594822, 7269602, 2000400, 1952952]",nike enfant mercurial vortex iii fg noir rose chaussures pour terrain sec,,,0
1250,"[4010340, 4004110, 4004122, 4004126]",nike mercurial veloce iii df fg nero rosa blast scarpe uomo terreni compatti,,,"[7941907, 57502089, 438921, 7773100, 7607436, 1929539, 129265, 1498968, 332524]",nike junior mercurial vortex iii fg nero rosa blast scarpe terreni compatti,,,0
1251,"[19363454, 524484, 2176438, 524661, 29566195, 676435, 7133674, 28932301, 46638]",nike air max zero essential negro zapatillas para hombre retro running 876070 010,,,"[2261408, 2260902, 11525865, 11568352, 11471854, 11654413, 11393187, 11467144, 11406442]",air max 90 essential,,139 00 eur,0
1252,"[19363454, 46638, 191965, 524661, 676435, 191952, 3897970, 902821, 937783]",nike air max zero essential nero scarpe uomo,,,"[23444, 16202837, 16201043, 24951302, 11316060, 7994726, 7994725, 275326, 579455]",nike air max 90 essential white mens shoes 537384 111,,,0
1253,"[19363454, 524484, 2176438, 524661, 29566195, 676435, 7133674, 28932301, 46638]",nike air max zero essential negro zapatillas para hombre retro running 876070 010,,,"[106998, 14903747, 6175246, 7352863, 6212939, 4703114, 6115712, 118575, 1507082]",nike air max 90 essential hellblau dunkelblau hellgrau weiss 537384 416 purchaze,nike,,0
1254,"[8524, 1313999, 1988471, 2080005, 2413620, 1081491, 28064678, 7642648, 2420183]",puma evospeed 1 3 graphic fg blanc pin rouge dragon chaussures de football terrain sec 10330401,,,"[5964363, 6461479, 2082476, 4721411, 59915135, 4716701, 562731, 5621354, 3310967]",puma evospeed 2 3 fg plasma blanco peacoat botas de futbol terrenos firmes 10301102,,,0
1255,"[3639429, 3639430, 3967428, 16231777, 3950205, 209783, 498375, 1543, 3614603]",puma evospeed 1 3 graphic fg bianco pino mare rosso alto rischio scarpe da calcio terreni comapatti 10330401,,,"[10251, 1138977, 17363870, 23912883, 733096, 21499093, 881298, 21123783, 25929688]",buty puma evospeed 2 3 fg bright plasma bia y peacoat korki pi karskie twarde pod o e trawa lanki 10301204,,,0
1256,"[7378348, 623765, 7378145, 7378193, 5849, 7378192, 1347463, 6583019, 27961616]",puma evospeed 1 3 graphic fg white sea pine high risk red mens rugby boots firm ground 10330401,,,"[59977145, 3177775, 579455, 23444, 504409, 21427136, 20965621, 4920224, 2905296]",puma evospeed sl s ii fg black white red blast mens soccer cleats firm ground,,,0
1257,"[4090550, 35087]",damskie asics gel cumulus 17 g boki kobalt turkusowy niebieski buty obuwie sportowe,,,"[52303067, 52303131, 52303013, 52303000, 52302985, 52302954, 52303081, 52302975, 3837891]",asics gel zaraca 4 azul negro zapatillas para hombre,,,0
1258,"[3545014, 1166152, 1166150, 1182350, 19857099, 1759482, 638012, 2702745, 804554]",asics womens gel cumulus 17 deep cobalt turquoise dutch blue shoes,,,"[483915, 165023, 60517466, 3087281, 5262520, 7034804, 3341498, 90007, 2457418]",nike free 5 0 women s running shoes su15 002 barefoot trainers ah,nike,,0
1259,"[4090550, 35087, 327247, 65388322, 65390056, 64720754]",damskie asics gel cumulus 17 g boki kobalt turkusowy niebieski buty obuwie sportowe,,,"[3087281, 1307071, 65563112, 4003728, 2576418, 3358558, 847802, 5508679, 3002671]",nike free run woman time shoes colour dark purple 831509 500 athletic footwear apparel and sports equipment,nike,,0
1260,"[1216066, 3087281, 2250714, 3602340, 3988515, 18401829, 10299855, 19760828, 56612083]",nike free 5 0 flash men s training shoe silver gray jade running and,baseball monkey,usd 97 98,"[5187395, 7291, 4140943, 1130577, 1129480, 30749736, 29819092, 6675972, 3944952]",gel blade 5 men s squash badminton shoes asics,,,0
1261,"[1216066, 3087281, 2250714, 3602340, 3988515, 18401829, 10299855, 19760828, 56612083]",nike free 5 0 flash men s training shoe silver gray jade running and,baseball monkey,usd 97 98,"[1129480, 30749736, 1130577, 3944952, 4140943, 5187395, 3177775, 6675972, 625780]",nike air zoom pegasus 33 women s training shoes black white cool gray footwear,goaliemonkey,93 98 usd,0
1262,"[1216066, 3087281, 2250714, 3602340, 3988515, 18401829, 10299855, 19760828, 56612083]",nike free 5 0 flash men s training shoe silver gray jade running and,baseball monkey,usd 97 98,"[7575522, 8857601, 3546127, 3196377, 7575455, 12069787, 108006, 2308427, 10265026]",nike zoom speed trainer men s training shoes black white clearance footwear,baseball monkey,usd 84 98,0
1263,"[2020857, 633461, 1991104, 20098839, 1315644, 2529207, 1778959, 739125, 2273067]",nike tiempo legend v fg black volt white football boots firm ground soccer cleats,,,"[580220, 486963, 579353, 483919, 7824614, 4451202, 1652335, 3080677, 9293193]",nike tiempo legend vi fg fu ballschuhe nocken farbe schwarz 819177 010 der online shop f r deine sportbekleidung,nike,,0
1264,"[3047406, 19662957, 5964363, 52303081, 52303067, 52303186, 52303000, 52302985, 52302954]",nike tiempo legend v fg negro volt blanco botas de futbol terrenos firmes,,,"[50412595, 4003579, 3283879, 476543, 3282190, 18127602, 5427719, 18171844, 15410030]",nike mercurial victory v fg volt rosa hyper nero scarpe da calcio uomo terreni compatti 651632 760,,,0
1265,"[745005, 19881030, 1280815, 2325917, 21005074, 967015, 57271738, 9324638, 10781]",buty nike tiempo legend v fg czarny volt bia y pi karskie sucha murawa korki lanki 631518 017,,,"[3874824, 3818168, 4004110, 129437, 4004122, 4004126, 3754656, 3874815, 2030075]",nike tiempo legend vi fg giada nero volt scarpe uomo terreni compatti,,,0
1266,"[3007676, 1447181, 24951302, 579455, 45193437, 27217352, 1166152, 1166150, 16202837]",concave halo fg microfiber blue white mens soccer cleats firm ground,,,"[3412968, 6179438, 17133430, 50817870, 2892548, 230506, 2280945, 13361589, 944]",concave quantum fg wit limoen heren voetbalschoenen ferme grond,,,0
1267,"[5643323, 5277225, 21061239, 5643313, 5643311, 5643305, 1747150, 147734, 2424050]",concave halo fg microfibre bleu blanc chaussures pour homme terrain sec,,,"[728707, 3225241, 3225240, 6850731, 11370556, 3220915, 3829051, 22683519, 1019489]",concave quantum fg noir blanc chaussures pour homme terrain sec,,,0
1268,"[3007676, 1447181, 24951302, 579455, 45193437, 27217352, 1166152, 1166150, 16202837]",concave halo fg microfiber blue white mens soccer cleats firm ground,,,"[4920838, 4920836, 3177775, 504409, 21427136, 20965621, 4920224, 2905296, 880040]",concave halo 1 0 fg black gold mens soccer cleats firm ground,,,0
1269,"[1130577, 1129480, 3944952, 28858979, 30749736, 27217352, 42350513, 28731557, 24326087]",air jordans 10 retro steel shoes for sale 2017 jordan,,,"[886187, 19363454, 738662, 6138452, 786832, 282167, 3414014, 2035941, 42502463]",air jordan 11 low white varsity red size 36 46 hoop,,,0
1270,"[625780, 2778500, 1889378, 1130577, 3516989, 5372, 4867643, 2887242, 1129480]",air jordan x 5663 shoes retro basketball shop basketmania,,,"[59977145, 1284125, 886187, 275326, 6865038, 4039697, 18285916, 579455, 1635046]",air jordan 9 retro medium grey cool white size 36 47 hoop,,,0
1271,"[3177775, 2250446, 6343500, 4920238, 56241211, 504409, 21427136, 20965621, 4920224]",air jordan 10 retro steel white black light grey varsity red 2013 release hoop,,,"[886187, 19363454, 738662, 6138452, 786832, 282167, 3414014, 2035941, 42502463]",air jordan 11 low white varsity red size 36 46 hoop,,,0
1272,"[3177775, 504409, 21427136, 20965621, 4920224, 2905296, 880040, 515416, 56241211]",nike hypervenom phantom fg volt violet lava blk mens boots firm ground persian hot black,,,"[919444, 20949986, 223299, 1401025, 7261412, 7771645, 3410981, 7341113, 7261404]",nike hypervenom phantom ii fg total crimson obsidian vivid purple mens boots firm ground,,,0
1273,"[18002980, 6502164, 3424148, 29344775, 2621011, 495733, 1476014, 7304332, 2620589]",nike hypervenom phantom fg volt violet persan hot lava noir chaussures de football terrain sec,,,"[129265, 7927561, 332524, 1498968, 66659571, 6715760, 5285199, 1929539, 15007953]",nike junior mercurial victory v fg rouge vif violet persan noir chaussures de football terrain sec enfant,,,0
1274,"[610740, 65082560, 7389634]",nike hypervenom phantom fg volt violet persan hot lava noir chaussures de football terrain sec,,,"[10264518, 2020857, 1991104, 1778959, 739125, 1315644, 5321274, 1988599, 52935749]",nike hypervenom phantom sg pro volt violet persan hot lava noir chaussures de football terrain gras,,,0
1275,"[2261408, 2260902, 2261418, 1630228, 2940471]",air presto,,eur 77 40,"[3640749, 312078, 432319, 17232842, 6761758, 7516013, 2212127, 142908, 41076]",nike air zoom mariah flyknit racer 917658 002 sneakers for women upclassics,nike,,0
1276,"[2261408, 2260902, 2261418, 1630228, 2940471]",air presto,,eur 77 40,"[16202837, 16201043, 275326, 3639436, 3752865, 23444, 59977145, 933437, 61788155]",sneakers buty nike air force 1 07 mid white 315123 111 bludshop com,,,0
1277,"[2261408, 2260902, 2261418, 1630228, 2940471]",air presto,,eur 77 40,"[19871077, 4637284, 162331, 3623808, 11494664, 3230339, 410951, 66030001, 2936408]",air max zero nike 857661 400 everysize com,nike,,0
1278,"[4936804, 5156478, 69920812, 56695783, 923895, 1370832, 21014429, 24053301, 2083258]",nike zoom train complete nero antracide bianco scarpe uomo training regolare,,,"[7133674, 3837891, 61993138, 4849769, 61992968, 57273218, 66739758, 66739748, 7264772]",nike zoom winflo 3 azul negro blanco zapatillas para hombre,,,0
1279,"[28148160, 308929, 4087287, 5801324, 2400266, 870, 2200792, 531856, 19364589]",nike zoom train complete black anthracite white mens shoes regular training,,,"[7133674, 3837891, 61993138, 4849769, 61992968, 57273218, 66739758, 66739748, 7264772]",nike zoom winflo 3 azul negro blanco zapatillas para hombre,,,0
