,id_left,id_right,label,Key_a,Key_b,id_left,title_left,brand_left,price_left,id_right,title_right,brand_right,price_right
1357,1020,845,0,1129480,7365701,15562155,gel challenger 11 men s tennis shoes asics,,,17361102,asics gel noosa tri 11 herren laufschuhe farbe vielfarbig t626n 9601 der online shop f r deine sportbekleidung,asics,
1358,1021,1627,0,4004126,57273218,74655,gel challenger 11 men scarpe da padel uomo asics,,,3265042,gel excite 4 men zapatillas de running para hombre asics,,
1359,2779,1217,0,1166152,17154325,5323305,asics gel lyte v ugly christmas jumper dark green mens shoes tiger duffle bag h6r2l 8082,,,3385956,sneakers buty asics gel lyte runner gecko green guava hn6f0 8873 bludshop com,,
1360,1023,1785,0,4305922,3177775,14355870,gel lyte v unisex men s sneakers asics tiger,,,17222807,asics gel lyte iii black chili h6b2l 9024 bludshop com,,
1361,1023,1245,0,19939,4632875,14355870,gel lyte v unisex men s sneakers asics tiger,,,1244774,asics gel kayano niebieski 299 99 pln sneakersy h621n4950,asics,
1362,2945,2787,0,4671331,30749736,17359950,nike academy 16 knit tracksuit 2 university red black gym white mens football teamwear,,,17094523,nike metcon 2 black white mens shoes,,
1363,287,906,0,162633,3639429,11105158,nike academy 16 knit trainingspak 2 university rood zwart gym wit heren voetbal teamwear,,,8204384,nike zoom speed tr3 rosso bianco nero cremise scarpe uomo,,
1364,1025,875,0,162633,1247320,14148491,surv tement nike academy 16 knit 2 rouge universit noir gym blanc survetement teamwear football homme universite,,,1383719,nike f c free hypervenom 2 zwart 3rd oct heren schoenen hardloopschoenen,,
1365,2498,2140,0,1763806,962552,4708469,nike air max 90 essential wolf grey binary blue 537384 064 purchaze,nike,,6406732,nike air max 90 essential zwart heren hardloopschoenen sportschoenen schoenen trainers,,
1366,288,938,0,1990165,2261418,2326528,nike air max 90 essential szary 589 99 pln sneakersy 537384064,nike,,17392022,air max 90 ultra essential,,87 00 eur
1367,288,579,0,165023,2260902,2326528,nike air max 90 essential szary 589 99 pln sneakersy 537384064,nike,,9537645,wmns air max 90 essential,,69 50 eur
1368,2960,1646,0,22338688,28858979,15538923,2017 cheap air jordan 13 retro chicago white black team red shoes jordans,,,6065268,air jordans 5 retro white fire red black for sale 2017 jordan shoes,,
1369,1028,1790,0,5283782,90007,10476056,asics womens fuze x black vblack diva pink shoes t689 9090,,,16059461,womens nike free run flyknit black white shoes 831070 001,,
1370,290,1548,0,22000141,5442918,8273464,asics donna fuze x nero rosa diva scarpe,,,10388861,asics femmes fuze x rose blanc carbone chaussures femme,,
1371,290,903,0,1861395,48927761,8273464,asics donna fuze x nero rosa diva scarpe,,,7510613,asics gel respector shadow schwarz retro laufschuhe,,
1372,1029,2492,0,52302954,4117046,7045225,nike lunartempo para mujer naranja negro blanco zapatillas,,,16633136,nike free run distance women s running shoes sp16 017 barefoot trainers ah,nike,
1373,291,1101,0,6850731,5506944,8647094,nike femme lunartempo orange noir blanc chaussures,,,11245163,nike lunartempo femme bleu royal fuchsia chaussures pour fuschia,,
1374,1029,504,0,5262520,647006,7045225,nike lunartempo para mujer naranja negro blanco zapatillas,,,13488756,brooks revel para mujer blanco antracita negro zapatillas 1202491b155,,
1375,1030,1066,0,1130577,3857956,13246795,nike tiempo legend vi fg man soccer shoes colour black 819177 010 athletic footwear apparel and sports equipment,nike,,5777153,nike tiempo legend v fg blu laguna bianco volt nero scarpe calcio uomo terreni compatti,,
1376,1030,523,0,15141749,18343261,13246795,nike tiempo legend vi fg man soccer shoes colour black 819177 010 athletic footwear apparel and sports equipment,nike,,13821153,nike tiempo genio ii cuir fg noir blanc or chaussures pour homme terrain sec,,
1377,1030,1213,0,15987830,967138,13246795,nike tiempo legend vi fg man soccer shoes colour black 819177 010 athletic footwear apparel and sports equipment,nike,,8898771,nike tiempo genio leather sg man soccer shoes colour black 631616 007 athletic footwear apparel and sports equipment,nike,
1378,293,1792,0,7304105,2261408,7454887,air jordan 11lab4 red featured the sneaker authority,,,2414272,air jordan 11 retro,,eur 199 00
1379,293,108,0,7304105,60737667,7454887,air jordan 11lab4 red featured the sneaker authority,,,9587250,air jordan 5 silver tongue 136027 100,,
1380,2527,2588,0,28133168,7749108,14880559,new air jordan 4 retro 11lab4 red patent leather women jordans 2017,,,4537120,air jordan 13 low brave blue 310810 407 sobesoles com,,
1381,1032,1380,0,4004126,52151356,6203966,nike mercurialx proximo ii ronaldo ic verde volt hasta bianco scarpe uomo campi coperti,,,7558552,nike mercurial superfly v ronaldo fg algue volt hasta blanc chaussures de football homme cr7 terrain sec i pro direct soccer,,
1382,1033,1319,0,7365437,2529207,16962618,nike mercurialx proximo ii ronaldo ic seaweed volt hasta white mens boots indoor,,,16871332,nike magistax proximo ic black volt racer blue mens soccer cleats indoor,,
1383,1032,525,0,66740723,446204,6203966,nike mercurialx proximo ii ronaldo ic verde volt hasta bianco scarpe uomo campi coperti,,,9499746,nike junior magista onda ic bianco nero rosa blast volt scarpe campi coperti,,
1384,1034,1682,0,938896,663601,108813,nike sportswear air max 90 flash gs noir blanc chaussures pour enfant,,,13574324,nike sportswear air max 90 ultra moire nero scarpe uomo bianco,,
1385,2081,1682,0,180784,663601,17557290,"""Nike Air Max 90 Flash GS (807626-001)""@de",,,13574324,nike sportswear air max 90 ultra moire nero scarpe uomo bianco,,
1386,1034,424,0,29773,696278,108813,nike sportswear air max 90 flash gs noir blanc chaussures pour enfant,,,15383210,air max tavas nike 705149 010 everysize com,nike,
1387,1036,388,0,15074184,5647843,1502775,nike donna air zoom fit 2 nero bianco grigio scuro lupo scarpe,,,11569240,nike air zoom pegasus 33 para mujer blanco negro rosa verde zapatillas,,
1388,2665,588,0,15074184,7756499,7310623,nike femme air zoom fit 2 noir blanc gris fonc loup chaussures pour fonce,,,15595861,nike air zoom pegasus 33 negro blanco antracita gris zapatillas para hombre,,
1389,296,388,0,6382952,4269274,4100404,nike air zoom fit 2 para mujer negro gris oscuro zapatillas,,,11569240,nike air zoom pegasus 33 para mujer blanco negro rosa verde zapatillas,,
1390,297,2543,0,1203752,4004110,6237227,puma evospeed 1 4 cuir fg lave blanc eclipse totale chaussures homme terrain sec,,,3812900,puma evospeed 3 4 pelle fg nero giallo safety bianco scarpe uomo terreni compatti,,
1391,297,379,0,5333040,17490729,6237227,puma evospeed 1 4 cuir fg lave blanc eclipse totale chaussures homme terrain sec,,,5197060,puma evospeed 3 4 cuir fg noir jaune blanc chaussures pour homme terrain sec,,
1392,1038,87,0,1468980,3818168,9182640,puma evospeed 1 4 piel fg lava blanco eclipse total botas de futbol terrenos firmes,,,1027934,puma evospeed 1 5 fg nero bianco rosso scarpe uomo terreni compatti,,
1393,1039,1794,0,2151746,548924,15490185,gel fujitrabuco 5 g tx men s running gear asics,,,8572472,gel excite 4 men chaussures de course pied pour hommes asics,,
1394,1040,74,0,7994726,25250,2039661,nike hypervenomx finale ic white black green glow mens boots,,,13290823,nike tiempo legacy fg anthracite black volt mens boots firm ground,,
1395,1041,1888,0,54568,23639899,2189846,nike hypvernomx finale ic bianco nero verde glow scarpe uomo campi coperti,,,10542636,nike mercurial victory v fg white black volt total orange mens soccer cleats firm ground,,
1396,1042,1795,0,52303067,579353,6307117,nike hypervenomx finale ic blanco negro verde zapatillas de futbol sala,,,14937818,nike hypervenom x finale tf fu ballschuhe multinocken farbe schwarz 749888 103 der online shop f r deine sportbekleidung,nike,
1397,1043,1217,0,1191288,487834,5983796,asics tiger gel lyte iii future pack mid blue mens shoes h637y 4242,,,3385956,sneakers buty asics gel lyte runner gecko green guava hn6f0 8873 bludshop com,,
1398,1043,2103,0,1763806,30337268,5983796,asics tiger gel lyte iii future pack mid blue mens shoes h637y 4242,,,2710055,asics tiger gel lyte iii granite pack black chilli mens shoes h6b2l 9024,,
1399,1043,471,0,1166150,30337268,5983796,asics tiger gel lyte iii future pack mid blue mens shoes h637y 4242,,,11273469,asics gel lyte iii granite pack h6b2l 9024 purchaze,asics,
1400,1044,2269,0,11316060,531856,15435298,nike free rn white black pure platinum mens shoes 831508 101,,,17248647,nike free train versatility white black mens shoes,,
1401,1045,276,0,817337,63229977,5440194,nike free run blanco negro platino zapatillas de correr,,,14156183,nike free trainer 3 0 v4 nero verde solare bianco scarpe uomo,,
1402,301,69,0,52303067,531856,5954124,nike free rn szary 349 99 pln running 831508101 up8 com,nike,,2062983,nike free train versatility bianco nero scarpe uomo,,
1403,1046,1797,0,65544620,3153422,10663892,gel nimbus 19 women s road running shoes asics,,,17143172,gt 2000 5 women s road running shoes asics,,
1404,302,1090,0,14207952,4883351,9514061,gel nimbus 19 pour femmes women road running asics,,,3041531,scarpa da strada gel nimbus 19 lite show donna women s road running shoes asics,,
1405,1047,1700,0,4140943,3040408,3313743,gel nimbus 19 da donna women s road running shoes asics,,,17355893,chaussure de route gel nimbus 19 lite show pour femmes women road running asics,,
1406,1995,506,0,771202,1134648,5737068,puma evospeed 3 5 piel fg blanco negro naranja botas de futbol terrenos firmes,,,3189803,puma evopower 4 3 fg bleu blanc orange chaussures pour homme terrain sec,,
1407,303,1229,0,29814666,1134648,15685298,puma evospeed 3 5 pelle fg bianco nero rancione scarpe uomo terreni compatti,,,7623160,puma evopower 2 3 fg bleu blanc orange chaussures pour homme terrain sec,,
1408,303,379,0,3823782,2000400,15685298,puma evospeed 3 5 pelle fg bianco nero rancione scarpe uomo terreni compatti,,,5197060,puma evospeed 3 4 cuir fg noir jaune blanc chaussures pour homme terrain sec,,
1409,1049,1200,0,696278,167778,9777814,roshe one gs nike 599728 020 everysize com,nike,,15524511,nike roshe one gs czarny 279 99 pln sneakersy 599728031,nike,
1410,2455,2141,0,1882159,3944952,6329689,nike junior sportswear roshe one gs nero grigio cool scarpe,,,5623585,nike sportswear roshe run midnight navy black white mens shoes,,
1411,1049,295,0,679172,22132443,9777814,roshe one gs nike 599728 020 everysize com,nike,,8885118,nike junior sportswear air max 90 flash gs nero bianco summit scarpe,,
1412,1051,87,0,3225240,3639430,5899914,puma ignite v2 noir asphalte rouge argent chaussures pour homme,,,1027934,puma evospeed 1 5 fg nero bianco rosso scarpe uomo terreni compatti,,
1413,1051,2964,0,3594822,1340860,5899914,puma ignite v2 noir asphalte rouge argent chaussures pour homme,,,4987792,puma speed 300 s disc blu atomic rosso blast bianco scarpe uomo,,
1414,1052,496,0,3639430,7575522,8022679,puma ignite v2 nero asfalto rosso blast argento scarpe uomo,,,9448424,puma speed 1000 s ignite azul rojo blanco zapatillas para hombre,,
1415,1053,1303,0,3594822,4004122,26205,nike lunarglide 7 noir blanc anthracite chaussures pour homme,,,5095296,nike lunartempo 2 neroantracide scarpe uomo,,
1416,2603,129,0,3087281,220299,5767615,nike lunarglide 7 flyknit men s running shoes fa15 001 mild support trainers ah,nike,,16055811,nike air zoom structure 19 cp black white volt mens shoes,,
1417,1053,1304,0,6850731,52303013,26205,nike lunarglide 7 noir blanc anthracite chaussures pour homme,,,15843222,nike lunartempo 2 negro antracita zapatillas para hombre,,
1418,2811,2272,0,6817333,3857956,13807985,nike air zoom structure 19 white black electric green concord mens shoes,,,9684070,nike zoom winflo 3 blu racer glow nero bianco scarpe uomo,,
1419,1056,388,0,1698154,5647843,9017575,nike air zoom structure triax herren laufschuhe farbe wei 806580 100 der online shop f r deine sportbekleidung,nike,,11569240,nike air zoom pegasus 33 para mujer blanco negro rosa verde zapatillas,,
1420,307,906,0,407448,3639429,156571,nike air zoom structure 19 blanc noir vert electrique concorde chaussures pour homme,,,8204384,nike zoom speed tr3 rosso bianco nero cremise scarpe uomo,,
1421,2048,546,0,12257149,192508,868862,puma speed 300 s disc azul rojo blanco zapatillas para hombre,,,15257551,nike zoom speed tr3 nero bianco scarpe uomo,,
1422,1058,1711,0,3283879,52303131,11971851,nike mercurial victory v fg volt rosa hyper nero scarpe da calcio uomo terreni compatti 651632 760,,,4034318,nike hypervenom phelon ii fg volt negro hyper turquesa botas de futbol,,
1423,2356,1298,0,3747841,16590705,1497026,nike mercurial victory firm ground mens football boots yellow v start fitness,,,16548264,nike mercurial veloce ii leather fg black hyper pink soccer cleats firm ground,,
1424,1058,1106,0,3283879,3549732,11971851,nike mercurial victory v fg volt rosa hyper nero scarpe da calcio uomo terreni compatti 651632 760,,,3281877,nike hypervenom phelon ii fg volt noir hyper turquoise chaussures pour homme terrain sec,,
1425,1060,1586,0,1138977,3283083,11384538,puma evospeed 2 3 fg plasma splendente bianco peacoat scarpe da calcio terreni comapatti 10301204,,,2051706,puma evopower 2 3 fg blauw yonder wit shocking oranje heren voetbalschoenen ferme grond,,
1426,2680,1450,0,27825886,59977145,10227659,puma evospeed 2 3 fg bright plasma white peacoat football boots firm ground soccer cleats 10301204,,,13254737,puma evospeed 4 5 fg white black shocking orange mens soccer cleats firm ground,,
1427,1062,1586,0,5964363,3283083,4669205,puma evospeed 2 3 fg plasma blanco peacoat botas de futbol terrenos firmes 10301102,,,2051706,puma evopower 2 3 fg blauw yonder wit shocking oranje heren voetbalschoenen ferme grond,,
1428,1063,1549,0,1571727,65388322,16464403,gt 2000 5 lite show women road running asics,,,15201173,gel nimbus 19 lite show women road running asics,,
1429,311,494,0,29061026,4305922,2152061,gt 2000 5 lite show wegschoen voor dames women s road running shoes asics,,,12579916,gt 2000 5 lite show men road running asics,,
1430,1064,1090,0,3280741,3637709,16001674,zapatillas sobre asfalto gt 2000 5 lite show para mujer women s road running shoes asics,,,3041531,scarpa da strada gel nimbus 19 lite show donna women s road running shoes asics,,
1431,1065,1749,0,2678899,54568,14309092,nike tiempo legend v fg blue lagoon white volt black mens boots firm ground,,,7607862,nike hypervenom phelon ii fg bianco nero arancione totale volt scarpe uomo terreni compatti,,
1432,1066,1799,0,3874341,52151356,5777153,nike tiempo legend v fg blu laguna bianco volt nero scarpe calcio uomo terreni compatti,,,10807696,nike mercurial superfly v ronaldo fg verde volt hasta bianco abbigliamento uomo,,
1433,312,1380,0,1304008,20098839,11464163,nike tiempo legend v fg bleu lagon blanc volt noir chaussures pour homme terrain sec,,,7558552,nike mercurial superfly v ronaldo fg algue volt hasta blanc chaussures de football homme cr7 terrain sec i pro direct soccer,,
1434,1067,1240,0,15855282,49272,15874438,keen clearwater cnx black yellow dk,,,12255868,keen chandler cnx black gargoyle fr,,
1435,1068,1240,0,8051658,5071140,5274589,keen clearwater cnx black yellow nl,,,12255868,keen chandler cnx black gargoyle fr,,
1436,1069,1800,0,8051658,5282340,3708041,keen clearwater cnx black yellow ca,,,6298349,keen presidio black ca,,
1437,1070,652,0,794586,28551243,1425719,puma basket classic lfs bianco calzature uomo,,,681813,nike flylon train dynamic nero bianco grigio scuro volt scarpe uomo training regolare,,
